2507.4,415.5185,-3982.25,9.7235,1.0,228.0825,0.9139,627.5409,2.3652,0.0001,-0.2241,0.9587,0.0,2.575,3.383,0.0561,0.0236,0.5815,0.03545,0.0356,0.2618,70.642,9.34,25.566,6.45,114.368,0.00895,0.0962,0.0,0.0,0.0,0.0017,1.1851,0.0317,0.0,4.2827,444.4295,133.5649,0.1701,0.1004,0.0,6.8271,2.5147,0.0156,528.8403,0.0,0.0,0.0005,57.1274,0.0,2.1952,5.6319,6.1204,199.1982,40.9155,45.2117,4.5258,0.0,406.6335,0.0,76.2956,1.1543,1.4222,0.5659,7.5762,0.1096,0.0078,0.0026,0.5961,0.7288,16.98835,1.969,9.95,1.8767,0.0188
2529.27,409.8885,-3883.5,10.1878,1.0,112.7524,0.9251,608.79,2.3588,0.0,0.0323,0.9378,0.0,3.038,3.171,0.0611,0.0345,0.3514,0.03545,0.093,0.4211,38.776,10.75,18.604,6.34,36.619,0.00895,0.04,0.0,0.0,0.0,0.0017,1.1851,0.027,0.0,3.841,1073.8102,266.8562,0.2416,0.1684,0.0,6.2531,3.0448,0.0473,250.6435,0.0,0.0,0.0005,22.5931,0.0,3.3591,7.7871,3.3751,25.907,16.8454,13.9898,4.3639,0.0,791.028,221.0019,466.6667,1.1543,1.1444,3.1311,10.9513,0.1096,0.0078,0.0026,0.4541,0.1343,23.8168,2.2354,9.93,1.8622,0.0204
2629.48,422.3675,-1025.25,9.8685,1.0,133.2749,0.9323,619.35,2.4704,-0.0002,-0.0362,0.9228,0.0,3.038,3.171,0.0457,0.0214,0.8038,0.03545,0.1513,0.3715,32.266,7.08,21.191,7.65,66.817,0.00895,0.9851,0.0,0.0,0.0,0.0017,1.1851,0.1785,0.0,1.8277,2863.0,1239.0,0.2441,0.1459,0.0,6.6228,2.0763,0.0428,324.5754,0.0,0.0,0.0005,48.2171,0.0,7.0581,7.6205,8.2173,400.0,17.4852,22.3212,5.096,0.0,901.9024,152.356,81.9411,1.1543,12.256,1.8764,10.9513,0.1096,0.0078,0.0026,0.5242,0.1233,16.98835,2.2808,11.42,2.144,0.0202
2546.26,424.7536,-2053.0,9.8222,1.0,141.8843,0.9324,624.0573,2.4704,-0.0004,-0.0153,0.9386,0.0,3.263,3.207,0.0366,0.0182,0.6427,0.03545,0.1513,0.3715,30.085,7.47,23.147,12.13,63.971,0.00895,1.4361,0.0,0.0,0.0,0.0017,1.1851,0.0706,0.0,1.9151,3129.8922,1768.6406,0.2441,0.1459,0.0,6.8385,2.1554,0.0449,510.9829,0.0,0.0,0.0005,52.0855,0.0,4.8255,7.6205,6.7005,326.1538,15.8332,23.2655,8.0698,0.0,0.0,128.0311,41.2447,1.1543,3.3623,2.2892,5.8086,0.1096,0.0078,0.0026,0.3892,0.1139,16.98835,2.312,8.53,1.5911,0.0174
2560.87,428.9826,-3654.5,9.9088,1.0,253.1952,0.9231,631.9864,2.3997,0.0,-0.1203,0.9144,0.0,3.263,3.207,0.049,0.0184,0.3917,0.03545,0.0385,0.4228,49.321,8.91,22.038,6.23,113.118,0.00895,0.0941,0.0,0.0,0.0,0.0017,1.1851,0.027,0.0,1.795,301.6514,96.8035,0.2531,0.1707,0.0,7.0729,2.4676,0.0113,216.2981,0.0,0.0,0.0005,19.6903,0.0,6.2615,4.7134,4.2581,71.4928,9.2111,13.101,4.1477,0.0,994.1094,198.3728,278.5714,1.1543,2.5685,1.5859,5.8086,0.1096,0.0078,0.0026,0.4229,0.7213,19.9909,2.1113,8.43,1.5675,0.0184
2517.79,420.4726,-3617.5,9.9373,1.0,255.631,0.9231,639.8027,2.4053,0.0003,0.0399,0.9356,0.0,3.263,3.207,0.051,0.0194,0.455,0.03545,0.1451,0.2364,53.933,7.66,21.303,6.54,68.416,0.00895,0.0516,0.0,0.0,0.0,0.0017,1.1851,0.027,0.0,1.8246,733.2587,145.962,0.2394,0.0994,0.0,7.2303,2.1629,0.0225,428.9316,0.0,0.0,0.0005,38.8554,0.0,6.2056,4.7134,4.8332,368.1399,19.1911,14.7892,4.2575,0.0,692.0635,66.9031,0.0,1.1543,2.2532,1.2866,5.8086,0.1096,0.0078,0.0026,0.4789,0.1456,18.6964,2.1849,10.26,1.9291,0.0204
2501.16,409.1399,-4149.25,9.9501,1.0,257.9247,0.9231,634.9736,2.432,0.0001,0.1023,0.9397,0.0,3.15,3.555,0.0612,0.0212,0.4062,0.03545,0.1437,0.3962,52.72,8.92,21.532,5.95,82.523,0.00895,0.0523,0.0,0.0,0.0,0.0017,1.1851,0.027,0.0,4.1478,441.7317,279.3486,0.2386,0.1634,0.0,6.9173,2.666,0.0185,267.8151,0.0,0.0,0.0005,26.4901,0.0,2.0952,5.8732,4.1254,357.0264,27.1567,25.9254,3.9691,0.0,304.7152,303.9679,0.0,1.1543,1.9093,1.7884,6.1015,0.1096,0.0078,0.0026,0.6754,0.6392,16.3603,2.282,6.0,1.1273,0.0204
2519.05,404.5667,-4006.5,9.7316,1.0,125.4382,0.9139,625.3827,2.4324,-0.0003,-0.0351,0.9449,0.0,3.15,3.555,0.039,0.0221,0.3257,0.03545,0.0356,0.2618,29.118,9.23,22.36,27.08,172.349,0.00895,0.0388,0.0,0.0,0.0,0.0017,1.1851,0.0283,0.0,3.8704,432.2865,171.1695,0.1701,0.1004,0.0,6.7628,2.9144,0.0429,515.5785,0.0,0.0,0.0005,53.7607,0.0,6.6861,5.1669,3.1952,131.0858,35.6606,34.3784,18.3408,0.0,0.0,120.5836,74.1012,1.1543,1.439,0.4328,6.1015,0.1096,0.0078,0.0026,0.6061,0.7055,16.98835,2.0642,7.81,1.4608,0.0229
2528.81,414.306,-5585.0,9.8752,1.0,234.3188,0.9267,637.3145,2.3997,-0.0002,-0.0631,0.9322,0.0,3.15,3.555,0.04,0.023,0.4476,0.03545,0.0695,0.3455,53.586,8.04,20.259,9.29,57.947,0.00895,0.1585,0.0,0.0,0.0,0.0017,1.1851,0.027,0.0,1.5933,103.8813,181.3781,0.2039,0.1351,0.0,6.6868,2.4487,0.0268,159.5537,0.0,0.0,0.0005,13.882,0.0,2.7115,6.1766,4.583,173.6303,27.8228,23.0478,6.5183,0.0,0.0,212.3607,630.9059,1.1543,1.4982,0.3554,6.1015,0.1096,0.0078,0.0026,0.2694,0.8523,10.397,2.2134,6.86,1.2913,0.0204
2481.85,410.695,-3876.75,9.9044,1.0,226.1465,0.9267,633.9082,2.3914,0.0009,-0.3074,0.9476,0.0,3.15,3.555,0.0583,0.0223,0.3507,0.03545,0.1437,0.3962,71.007,7.58,23.169,8.33,72.576,0.00895,0.0894,0.0,0.0,0.0,0.0017,1.1851,0.027,0.0,3.8731,430.2875,175.7811,0.2386,0.1634,0.0,7.1292,2.2322,0.0241,174.3243,0.0,0.0,0.0005,17.255,0.0,4.4897,5.8732,3.3881,290.5569,29.6781,23.945,5.817,0.0,607.6433,0.0,312.1693,1.1543,1.219,0.5621,6.1015,0.1096,0.0078,0.0026,0.7116,0.4697,24.1277,2.0645,8.1,1.5279,0.0175
2497.45,418.2477,-3641.5,9.9768,1.0,258.5432,0.9231,640.8409,2.4382,-0.0002,-0.0385,0.936,0.0,3.361,2.996,0.0579,0.0282,0.2777,0.03545,0.1437,0.3962,100.216,6.18,23.748,6.93,88.174,0.00895,0.0665,0.0,0.0,0.0,0.0017,1.1851,0.027,0.0,2.8747,286.4628,185.2647,0.2386,0.1634,0.0,6.8796,1.8917,0.0315,118.6846,0.0,0.0,0.0005,18.3722,0.0,1.8486,5.8732,2.6793,0.0,24.56,25.8266,4.4621,0.0,320.5953,155.706,62.087,1.1543,2.3973,1.608,7.8147,0.1096,0.0078,0.0026,0.5707,0.6392,18.1074,2.3338,7.49,1.4181,0.025
2514.54,434.7942,-2069.0,9.7725,1.0,207.6625,0.9323,620.9409,2.4107,0.0,0.0,0.9496,0.0,3.034,3.192,0.0598,0.0203,2.0334,0.03545,0.1513,0.3715,53.795,6.93,25.702,6.28,109.351,0.00895,0.0354,0.0,0.0,0.0,0.0017,1.1851,0.2587,0.0,4.1163,3088.6554,1834.1299,0.2441,0.1459,0.0,6.9612,2.1861,0.0386,262.7605,0.0,0.0,0.0005,33.175,0.0,4.6347,9.6685,23.0001,930.9577,15.4584,18.9409,4.2732,0.0,197.3489,182.2785,141.7931,1.1543,1.5959,2.0097,9.2211,0.1096,0.0078,0.0026,0.4079,0.1567,16.98835,1.9902,8.76,1.6343,0.0098
2632.8,406.7425,-1949.5,9.9057,1.0,203.335,0.9296,618.9891,2.3986,0.0,0.0,0.9339,0.0,1.877,3.765,0.0552,0.0058,0.5142,0.03545,0.1015,0.3244,67.43,12.12,19.653,6.14,73.169,0.00895,0.0966,0.0,0.0,0.0,0.0017,1.1851,0.0225,0.0,2.6939,3096.6188,1731.3645,0.235,0.1316,0.0,6.1235,3.2146,0.0502,456.4732,0.0,0.0,0.0005,38.7773,0.0,4.4977,6.4533,5.4093,235.9921,13.4705,16.1328,4.0729,0.0,721.8016,128.2525,108.5193,1.1543,3.8955,2.0764,11.2326,0.1096,0.0078,0.0026,0.7528,0.1407,16.98835,2.2233,7.17,1.3383,0.0288
2446.56,413.1526,-1975.75,10.0267,1.0,203.7696,0.9326,616.7164,2.3986,0.0,0.0912,0.9466,0.0,3.421,2.945,0.0815,0.0231,0.3428,0.03545,0.1267,0.3082,36.998,5.32,19.516,10.08,59.658,0.00895,0.0231,0.0,0.0,0.0,0.0017,1.1851,0.027,0.0,2.477,3151.2826,1702.5621,0.1825,0.128,0.0,6.4657,1.4932,0.0125,205.6237,0.0,0.0,0.0005,20.1218,0.0,5.3092,8.0308,3.5169,221.0773,28.4645,19.6543,6.8058,0.0,106.1399,583.5294,657.1949,1.1543,2.8668,1.9873,8.2965,0.1096,0.0078,0.0026,0.2431,0.4962,24.8352,2.253,9.25,1.7367,0.0204
2456.33,419.0913,-4712.25,10.2083,1.0,229.5932,0.9324,603.9627,2.4324,-0.0002,0.0898,0.9351,0.0,3.421,2.945,0.0448,0.0227,0.388,0.03545,0.1917,0.4115,35.488,7.4,28.83,3.24,80.679,0.00895,0.1243,0.0,0.0,0.0,0.0017,1.1851,0.027,0.0,2.3241,243.4904,307.8943,0.263,0.1667,0.0,10.1805,2.2131,0.0131,360.415,0.0,0.0,0.0005,38.2373,0.0,6.4355,8.0308,3.9517,95.9122,19.6913,23.4105,2.1242,0.0,214.9188,0.0,0.0,1.1543,2.294,1.0402,8.2965,0.1096,0.0078,0.0026,0.4789,0.1456,30.4914,2.3075,5.4,1.018,0.0204
2607.63,405.8875,-4466.5,9.776,1.0,206.0549,0.933,631.2591,2.3745,-0.0001,-0.1774,0.9372,0.0,3.759,3.356,0.0591,0.0194,3.4114,0.03545,0.0835,0.3702,62.714,8.27,23.448,8.26,32.267,0.00895,0.0438,0.0,0.0,0.0,0.0017,1.1851,0.0332,0.0,1.9779,190.1736,177.2362,0.2212,0.1592,0.0,5.722,2.7403,0.0461,595.9511,0.0,0.0,0.0005,56.2493,0.0,4.7207,8.231,33.3963,833.2623,28.8333,35.6874,5.7628,0.0,441.2203,137.7096,50.9561,1.1543,3.2067,1.6307,11.2457,0.1096,0.0078,0.0026,0.1609,0.2005,23.5268,2.3265,9.37,1.7732,0.0183
2431.57,403.4278,-4005.0,9.8574,1.0,202.0517,0.933,629.91,2.3916,0.0001,-0.0402,0.9413,0.0,3.421,2.945,0.0362,0.0238,0.4089,0.03545,0.0324,0.3804,31.462,9.31,22.531,8.32,89.484,0.00895,0.0956,0.0,0.0,0.0,0.0017,1.1851,0.0597,0.0,2.4148,305.296,334.9113,0.2229,0.1392,0.0,5.6101,2.9103,0.0539,319.2339,0.0,0.0,0.0005,34.3875,0.0,4.447,11.6532,4.1837,45.2469,23.5807,27.0808,5.8357,0.0,740.3791,100.6858,83.458,1.1543,1.9147,1.4349,8.2965,0.1096,0.0078,0.0026,0.5415,0.1343,16.4792,2.275,7.41,1.4217,0.013
2529.11,414.1525,-3793.25,10.063,1.0,143.6748,0.9287,621.0227,2.3382,-0.0001,0.0661,0.9409,0.0,2.647,3.491,0.0354,0.0179,0.9961,0.03545,0.1036,0.2468,35.425,13.75,20.321,9.1,59.388,0.00895,0.024,0.0,0.0,0.0,0.0017,1.1851,0.0635,0.0,2.5904,117.6124,259.6344,0.1867,0.0993,0.0,6.1586,3.9069,0.0487,538.0542,0.0,0.0,0.0005,57.3702,0.0,5.5905,5.8238,11.4986,205.8339,26.0549,23.6173,6.1651,0.0,432.4462,152.4759,87.9354,1.1543,2.1945,2.1992,6.888,0.1096,0.0078,0.0026,0.0908,0.3638,15.6756,2.2461,8.78,1.643,0.0121
2489.7,422.9413,-3717.0,9.9946,1.0,199.7561,0.9326,618.6836,2.4392,0.0,0.1884,0.9658,0.0,3.759,3.356,0.0518,0.0246,0.3989,0.03545,0.1308,0.2099,49.935,7.76,32.298,5.88,102.361,0.00895,0.0625,0.0,0.0,0.0,0.0017,1.1851,0.0292,0.0,2.6536,243.9242,172.3359,0.2105,0.0758,0.0,6.4394,1.9994,0.056,630.4621,0.0,0.0,0.0005,37.915,0.0,7.7624,8.4826,4.0441,45.301,85.2314,81.9273,4.0444,0.0,556.7081,94.6015,62.7043,1.1543,1.3011,0.7075,11.2457,0.1096,0.0078,0.0026,0.3153,0.3106,16.98835,2.1823,7.73,1.4574,0.0209
2492.36,417.3887,-4835.25,10.1024,1.0,138.6036,0.9287,621.2864,2.3952,-0.0001,0.0214,0.9424,0.0,3.421,2.945,0.0404,0.0229,0.446,0.03545,0.1067,0.3185,25.914,13.71,21.086,6.98,57.982,0.00895,0.0329,0.0,0.0,0.0,0.0017,1.1851,0.1551,0.0,2.434,131.5862,116.7144,0.2006,0.1245,0.0,6.6218,3.7595,0.0463,564.5177,0.0,0.0,0.0005,56.4297,0.0,7.6211,5.8238,4.5748,354.393,20.2221,13.0432,4.6964,0.0,419.1772,113.2273,74.4331,1.1543,3.2148,1.7173,8.2965,0.1096,0.0078,0.0026,0.5881,0.7074,23.2076,2.2671,7.95,1.4909,0.0082
2524.18,414.2214,114.0,10.061,1.0,186.7525,0.9238,612.82,2.3999,0.0001,0.0985,0.9437,0.0,2.322,3.569,0.055,0.0192,1.4992,0.03545,0.0385,0.4228,30.369,5.42,28.98,8.04,81.602,0.00895,0.0986,0.0,0.0,0.0,0.0017,1.1851,0.027,0.0,2.6747,274.026,172.5097,0.2531,0.1707,0.0,6.6352,1.5935,0.0311,469.3385,0.0,0.0,0.0005,53.442,0.0,2.7566,6.4522,15.3844,49.9753,37.1584,33.4064,5.3197,0.0,956.682,186.4533,0.0,1.1543,1.4416,1.8564,7.0376,0.1096,0.0078,0.0026,0.6713,0.1745,22.9553,2.1983,10.86,2.024,0.0204
2566.35,417.114,-1993.75,10.1217,1.0,212.4821,0.9326,611.83,2.42,0.0002,0.0771,0.9427,0.0,2.322,3.569,0.0496,0.0054,2.8455,0.03545,0.0739,0.2794,53.64,5.45,21.18,6.8,17.048,0.00895,0.0393,0.0,0.0,0.0,0.0017,1.1851,0.027,0.0,2.605,3040.1658,1820.9743,0.2282,0.1147,0.0,6.8639,1.874,0.027,328.4574,0.0,0.0,0.0005,32.571,0.0,7.3391,6.4522,29.4205,260.4857,15.3882,27.4778,4.6098,0.0,546.1693,109.3957,0.0,1.1543,4.006,2.0999,7.0376,0.1096,0.0078,0.0026,0.5563,0.1139,33.2372,2.1345,11.79,2.2271,0.0204
2457.64,419.3116,-3892.75,9.7558,1.0,236.4763,0.9334,638.8782,2.3745,-0.0002,-0.1328,0.9493,0.0,2.647,3.491,0.0454,0.0064,1.2511,0.03545,0.0835,0.3702,79.525,11.13,23.936,6.38,87.513,0.00895,0.094,0.0,0.0,0.0,0.0017,1.1851,0.0974,0.0,2.607,993.652,240.0783,0.2212,0.1592,0.0,5.8721,3.4593,0.0433,323.9011,0.0,0.0,0.0005,34.1994,0.0,5.5874,5.9667,12.9785,25.196,31.9338,29.3666,4.4298,0.0,369.2107,155.5632,40.2192,1.1543,1.1482,0.6675,6.888,0.1096,0.0078,0.0026,0.2824,0.2605,17.3403,2.2805,8.09,1.5277,0.0268
2477.35,400.7535,-3683.0,9.8513,1.0,244.3178,0.9313,618.0982,2.4364,-0.0002,0.0168,0.9558,0.0,2.322,3.569,0.0868,0.0255,0.2675,0.03545,0.2042,0.3486,38.185,8.31,21.914,6.59,65.13,0.00895,0.0663,0.0,0.0,0.0,0.0017,1.1851,0.027,0.0,2.6754,242.4967,51.9102,0.2093,0.1366,0.0,7.133,2.2817,0.0337,519.5578,0.0,0.0,0.0005,50.9473,0.0,3.907,8.4826,2.5606,156.8948,19.9837,15.4172,4.3614,0.0,0.0,680.5726,861.0951,1.1543,2.938,1.9198,7.0376,0.1096,0.0078,0.0026,0.2877,0.7213,37.6321,2.258,5.2,0.9783,0.0204
2445.44,422.0675,-1016.25,9.8121,1.0,202.4835,0.933,630.7564,2.2944,0.0,-0.0007,0.9355,0.0,2.647,3.491,0.0448,0.0179,4.0045,0.03545,0.1036,0.2468,43.141,9.45,22.315,8.67,42.735,0.00895,0.2743,0.0,0.0,0.0,0.0017,1.1851,0.0231,0.0,1.7859,2724.0,1420.5,0.1867,0.0993,0.0,5.7967,3.2316,0.0466,342.8938,0.0,0.0,0.0005,28.057,0.0,4.7567,7.213,38.142,400.0,25.4402,33.3534,6.0235,0.0,249.5624,142.0187,78.7809,1.1543,2.2258,1.3853,6.888,0.1096,0.0078,0.0026,0.6443,0.2035,16.98835,2.4052,10.9,2.0459,0.029
2302.46,410.4105,-3352.75,10.0816,1.0,138.9857,0.9287,620.7518,2.3382,-0.0001,-0.0191,0.95,0.0,2.647,3.491,0.0517,0.0191,4.2234,0.03545,0.1036,0.2468,26.187,13.52,20.964,10.38,86.881,0.00895,0.0192,0.0,0.0,0.0,0.0017,1.1851,0.0306,0.0,3.0259,253.4106,118.9856,0.1867,0.0993,0.0,5.8909,3.9447,0.0438,209.2082,0.0,0.0,0.0005,22.986,0.0,8.2944,9.2898,44.5204,67.6188,26.027,19.4709,6.9725,0.0,404.6897,153.394,73.6871,1.1543,1.4445,1.5039,6.888,0.1096,0.0078,0.0026,0.6418,0.3408,13.8959,2.2632,10.35,1.939,0.0104
2542.24,409.9835,-4939.75,9.7189,1.0,218.5681,0.9139,627.26,2.4364,-0.0002,0.1063,0.9461,0.0,2.647,3.491,0.0565,0.017,1.0515,0.03545,0.0369,0.3141,56.979,9.96,24.65,9.93,76.057,0.00895,0.0722,0.0,0.0,0.0,0.0017,1.1851,0.0267,0.0,2.612,34.0722,116.2999,0.2268,0.1288,0.0,6.4567,3.2206,0.0433,693.1412,0.0,0.0,0.0005,80.2111,0.0,4.5164,7.2446,10.758,147.6759,22.1894,37.7319,6.9238,0.0,309.6844,158.8885,71.127,1.1543,3.8094,0.8396,6.888,0.1096,0.0078,0.0026,11.16,0.3718,16.98835,1.8946,7.03,1.3166,0.015
