1.4195,-2727.5,1400.0,-1976.0,1.9444,0.1656,50.153,70.0,1.0,16.9061,1.0,617.6045,-0.0411,0.0356,-0.0021,0.0,0.0149,0.0028,636.9547,58.5394,0.946,3.027,1.001,38.1448,89.0,146.2,53.0999,13.3159,0.0624,3.077,2.2,34.253,0.0,12.79,0.0644,0.059,0.0667,0.0035,0.0,2.6472,0.0293,0.0,0.0,0.0,0.0,23.551,0.0372,0.0,0.3846,0.0,0.0,6.2918,9.4138,0.0,0.6542,5.6835,2.0216,0.0,5.6977,0.0,0.0262,0.0304,0.0507,0.0,0.0,0.0005,0.3726,0.0,0.0101,0.0165,8.7145,215.2566,3.0546,0.0,0.0,3.0341,0.0,0.0,5.5003,3.4213,99.4809,0.0,97.2892,2.5832,3.9271,0.0,87.1111,0.0,1.5891,4.8734,0.0,0.0,0.0,2.0579,7.8882,0.7213,265.922,0.7929,57.8122,0.0041
1.421,-6097.75,2808.0,-3869.75,2.0667,0.1603,50.4893,70.0,1.0,21.6833,1.0,635.6382,0.0083,0.0223,0.0014,0.0,0.0,0.0,725.8145,59.5776,0.9082,2.78,0.9992,45.1318,123.0,150.5,51.7,12.3727,0.0378,0.103,2.3,72.888,0.0,12.1,0.137,0.0775,0.0846,0.001,0.0,3.064,0.0317,0.0,0.0,0.0,0.0,30.9815,0.0856,0.0,0.218,0.0,0.0,10.6289,23.0631,0.0,0.0789,5.7487,1.814,0.0,9.1103,0.0,0.0328,0.0357,0.0158,0.0,0.0,0.0005,0.3726,0.0,0.0091,0.0111,27.8475,19.0033,2.2717,0.0,0.0,3.5979,0.0,0.0,5.7185,4.2917,73.812,0.0,0.0,0.7578,6.3993,0.0,67.9406,0.0,1.5891,5.2886,0.0,0.0,0.0,1.5371,7.1523,0.4385,264.188,0.6575,75.5077,0.0092
1.3848,-5521.25,2592.75,-3982.25,2.8222,0.2383,50.51,70.0,1.0,25.5177,1.0,627.5409,-0.0381,0.0258,-0.0004,-0.0001,-0.0167,0.0002,670.3646,58.72,0.8089,2.854,0.9966,36.9578,127.0,71.9,53.0999,13.0898,0.0209,0.055,1.7,70.642,0.0,6.45,0.0613,0.0375,0.0999,0.0054,0.0,3.4391,0.0381,0.0,0.0,0.0,0.0,33.896,0.0372,0.0,0.3483,0.0,0.0,6.8271,23.084,0.0,0.0243,5.9035,3.0383,0.0,5.4477,0.0,0.0175,0.0418,0.0316,0.0,0.0,0.0005,0.3726,0.0,0.0115,0.0113,8.7145,199.1982,14.5618,0.0,0.0,2.136,0.0,0.0,6.0129,2.862,46.8246,57.648,76.2956,4.0806,3.7725,0.0,94.8247,0.0,1.5891,6.2801,0.0,0.0,0.0,1.4336,8.5332,0.7288,264.272,0.651,52.2039,0.0041
1.4191,-6069.75,2858.25,-3883.5,2.3,0.1894,50.4285,70.0,1.0,24.2607,1.0,608.79,-0.0498,-0.0093,-0.0016,-0.0001,0.0046,0.0052,756.9414,59.5615,0.8467,2.572,0.9971,38.6257,90.0,80.2,52.8,10.431,0.0583,0.071,3.5,38.776,0.0,6.34,0.1587,0.0651,0.0851,0.001,0.0,3.179,0.023,0.0,0.0,0.0,0.0,26.6977,0.0482,0.0,0.2757,0.0,0.0,6.2531,10.9588,0.0,0.0741,6.3649,1.1813,0.0,3.6761,0.0,0.0295,0.0357,0.0191,0.0,0.0,0.0005,0.3726,0.0,0.009,0.0087,9.2374,25.907,1.9266,0.0,0.0,2.3752,0.0,0.0,5.5658,2.0746,50.0994,521.8437,466.6667,0.7578,7.5967,0.0,55.0265,0.0,1.5891,3.9474,0.0,0.0,0.0,1.1299,7.1552,0.1343,258.406,0.8138,72.2889,0.0038
1.4029,-1431.5,619.5,-1025.25,2.4222,0.1992,50.1899,70.0,1.0,28.1392,1.0,619.35,-0.0549,0.027,-0.0018,-0.0001,-0.0419,-0.0039,736.1852,56.5635,0.8467,2.572,0.9971,38.6257,70.0,197.9,64.0999,5.2769,0.0493,3.069,2.2,32.266,0.0,7.65,0.1363,0.1075,0.0894,0.0025,0.0,3.8517,0.0304,0.0,0.0,0.0,0.0,19.0952,0.061,0.0,0.2118,0.0,0.0,6.6228,10.4504,0.0,0.0859,5.123,1.9153,0.0,4.6812,0.0,0.0515,0.0386,0.0276,0.0,0.0,0.0005,0.3726,0.0,0.0114,0.0087,13.7861,400.0,3.6702,0.0,0.0,3.0576,0.0,0.0,4.3078,2.7997,98.8254,0.0,81.9411,1.8655,8.5372,0.0,125.5385,0.0,1.5891,5.1066,0.0,0.0,0.0,1.1299,6.3017,0.1233,264.272,0.651,142.908,0.0026
1.4088,-2694.75,1476.25,-2053.0,2.2444,0.2033,50.1899,70.0,1.0,24.8005,1.0,624.0573,-0.0538,0.0347,-0.0007,-0.0001,0.0223,-0.0052,762.8943,57.1724,0.8987,2.77,1.0,39.4139,95.0,126.0,64.0999,5.3403,0.038,3.042,2.9,30.085,0.0,12.13,0.1572,0.095,0.0601,0.003,0.0,4.8847,0.0328,0.0,0.0,0.0,0.0,28.7735,0.061,0.0,0.2118,0.0,0.0,6.8385,8.9755,0.0,0.0792,4.8336,1.8075,0.0,3.3325,0.0,0.042,0.0311,0.0146,0.0,0.0,0.0005,0.3726,0.0,0.0102,0.0124,13.7861,326.1538,2.7575,0.0,0.0,2.9078,0.0,0.0,4.0537,1.6665,201.3399,0.0,41.2447,2.3552,7.8485,0.0,263.4538,0.0,1.5891,5.4568,0.0,0.0,0.0,1.5106,7.8265,0.1139,264.272,0.651,100.2745,0.0021
1.3969,-5757.25,2675.75,-3654.5,2.9667,0.2137,50.1869,70.0,1.0,37.6915,1.0,631.9864,-0.0073,0.0299,-0.001,-0.0002,0.067,-0.0029,729.7498,59.1715,0.8987,2.77,1.0,39.4139,85.0,102.3,48.0,5.3695,0.0307,0.281,3.1,49.321,0.0,6.23,0.0443,0.0925,0.0733,0.0023,0.0,2.7255,0.0368,0.0,0.0,0.0,0.0,24.4622,0.1896,0.0,0.2156,0.0,0.0,7.0729,15.6771,0.0,0.0914,4.46,1.4294,0.0,4.8309,0.0,0.0431,0.0362,0.0739,0.0,0.0,0.0005,0.3726,0.0,0.0134,0.0124,44.9094,71.4928,15.7024,0.0,0.0,2.644,0.0,0.0,3.4592,2.4842,228.6286,981.4324,278.5714,1.678,10.5708,0.0,68.5315,0.0,1.5891,6.1799,0.0,0.0,0.0,1.5106,7.0198,0.7213,263.276,0.5828,82.0989,0.0034
1.403,-5612.5,3417.75,-3617.5,2.2667,0.1976,50.0595,70.0,1.0,34.0855,1.0,639.8027,-0.3482,-0.1003,0.0018,0.0002,0.0065,0.0022,769.1809,58.6493,0.8987,2.77,1.0,39.4139,99.0,158.7,48.0,5.4413,0.0725,0.076,2.5,53.933,0.0,6.54,0.0545,0.0395,1.2837,0.0016,0.0,2.9492,0.04,0.0,0.0,0.0,0.0,24.6061,0.1896,0.0,0.283,0.0,0.0,7.2303,15.2805,0.0,0.0914,6.0208,1.4465,0.0,4.1877,0.0,0.0168,0.6188,0.0267,0.0,0.0,0.0005,0.3726,0.0,0.0132,0.0124,44.9094,368.1399,4.9112,0.0,0.0,2.3405,0.0,0.0,4.5814,1.7896,464.8649,66.6667,0.0,1.1747,6.7594,0.0,89.7338,0.0,1.5891,6.6861,0.0,0.0,0.0,1.5106,7.4279,0.1456,263.682,0.5825,72.2889,0.0027
1.4208,-5575.25,2755.5,-4149.25,2.9556,0.2366,50.6324,70.0,1.0,26.2174,1.0,634.9736,0.0022,-0.0095,-0.0002,0.0001,0.0372,-0.0011,790.0665,59.4838,1.045,2.582,0.9997,38.0592,92.0,28.9,74.7,13.4348,0.0776,0.065,2.6,52.72,0.0,5.95,0.0622,0.0772,0.1055,0.0018,0.0,2.793,0.0273,0.0,0.0,0.0,0.0,27.5221,0.0892,0.0,0.3077,0.0,0.0,6.9173,13.5137,0.0,0.0914,6.7673,1.8354,0.0,6.1389,0.0,0.0339,0.0481,0.0492,0.0,0.0,0.0005,0.3726,0.0,0.0084,0.0108,25.4663,357.0264,9.6242,0.0,0.0,2.6103,0.0,0.0,5.5904,2.7859,362.1928,307.5697,0.0,1.4014,11.2863,0.0,102.9126,0.0,1.5891,4.5438,0.0,0.0,0.0,1.393,6.18,0.6392,263.066,0.5564,72.2889,0.0034
1.4075,-5469.25,2685.5,-4006.5,2.4556,0.2184,50.51,70.0,1.0,22.8371,1.0,625.3827,0.0025,-0.0019,-0.0011,-0.0001,0.1246,-0.0043,768.1313,59.1313,1.045,2.582,0.9997,38.0592,85.0,100.1,47.2,11.8742,0.0414,0.259,1.8,29.118,0.0,27.08,0.156,0.0767,0.0165,0.0047,0.0,2.3663,0.035,0.0,0.0,0.0,0.0,26.5934,0.1648,0.0,0.3483,0.0,0.0,6.7628,10.9416,0.0,0.0243,7.2048,2.2174,0.0,6.2452,0.0,0.0395,0.0087,0.0369,0.0,0.0,0.0005,0.3726,0.0,0.0111,0.0108,30.3788,131.0858,16.0476,0.0,0.0,2.0796,0.0,0.0,6.8351,2.9342,67.1483,528.9655,74.1012,3.3756,4.4588,0.0,349.2063,0.0,1.5891,5.7825,0.0,0.0,0.0,1.393,8.1693,0.7055,264.272,0.651,47.1586,0.0039
1.4014,-5441.0,2547.0,-5585.0,2.3889,0.1798,50.2073,70.0,1.0,22.4489,1.0,637.3145,0.0028,0.052,-0.0002,-0.0002,0.0084,0.0014,852.5298,58.8213,1.045,2.582,0.9997,38.0592,73.0,84.7,55.9001,5.166,0.0712,0.221,1.5,53.586,0.0,9.29,0.0955,0.0925,0.0807,0.0032,0.0,3.36,0.0275,0.0,0.0,0.0,0.0,19.3185,0.0784,0.0,0.3497,0.0,0.0,6.6868,15.1459,0.0,0.0883,8.0033,1.6383,0.0,7.074,0.0,0.0449,0.0342,0.0472,0.0,0.0,0.0005,0.3726,0.0,0.0085,0.0108,20.2551,173.6303,12.8242,0.0,0.0,2.5459,0.0,0.0,6.7704,3.4143,488.1988,358.1801,630.9059,2.4056,9.1465,0.0,87.8049,0.0,1.5891,4.5416,0.0,0.0,0.0,1.393,6.109,0.8523,266.526,0.5826,72.2889,0.0033
1.4061,-5434.0,2617.5,-3876.75,2.7222,0.2469,50.6324,70.0,1.0,27.2876,1.0,633.9082,-0.0275,0.0455,-0.0004,0.0,-0.0372,0.002,804.2368,58.6908,1.045,2.582,0.9997,38.0592,152.0,73.9,74.7,11.8589,0.0421,0.197,2.2,71.007,0.0,8.33,0.0954,0.043,0.0766,0.0028,0.0,3.447,0.0263,0.0,0.0,0.0,0.0,44.2333,0.0892,0.0,0.3077,0.0,0.0,7.1292,23.6387,0.0,0.0883,6.3283,2.2857,0.0,6.4946,0.0,0.0221,0.0376,0.0506,0.0,0.0,0.0005,0.3726,0.0,0.0104,0.0108,25.4663,290.5569,9.2705,0.0,0.0,2.3859,0.0,0.0,5.4799,2.7622,0.0,67.4245,312.1693,2.1164,6.5723,0.0,64.3929,0.0,1.5891,4.3493,0.0,0.0,0.0,1.393,10.8976,0.4697,263.02,0.5702,34.4153,0.0041
1.406,-5310.25,2717.5,-3641.5,2.9222,0.2556,50.6324,70.0,1.0,31.9128,1.0,640.8409,-0.0256,0.0217,-0.0007,-0.0002,-0.04,-0.0017,700.0255,58.9384,1.087,2.631,0.9967,39.9863,92.0,58.7,74.7,9.0966,0.0776,0.175,2.6,100.216,0.0,6.93,0.1077,0.1043,0.0936,0.0046,0.0,3.2127,0.0198,0.0,0.0,0.0,0.0,27.5221,0.0892,0.0,0.3077,0.0,0.0,6.8796,26.3726,0.0,0.0914,5.931,2.4036,0.0,5.5407,0.0,0.0463,0.0411,0.0136,0.0,0.0,0.0005,0.3726,0.0,0.0071,0.0106,25.4663,0.0,14.3699,0.0,0.0,2.6806,0.0,0.0,4.5359,2.517,121.3356,0.0,62.087,3.2496,6.8893,0.0,42.9066,0.0,1.5891,3.3379,0.0,0.0,0.0,1.4119,6.9097,0.6392,265.688,0.5963,114.5979,0.0037
1.429,-2664.25,1542.0,-2069.0,2.0667,0.1874,50.1899,70.0,1.0,29.3176,1.0,620.9409,-0.0613,0.0225,0.0029,0.0,0.0,0.0,762.9077,56.8545,0.9838,2.671,0.9949,38.9435,100.0,136.5,77.9001,11.0972,0.033,3.043,3.4,53.795,0.0,6.28,0.1312,0.0732,0.0593,0.0022,0.0,3.8766,0.0431,0.0,0.0,0.0,0.0,29.7595,0.0568,0.0,0.2118,0.0,0.0,6.9612,18.595,0.0,0.0859,5.1394,1.3682,0.0,5.0807,0.0,0.0361,0.0327,0.0632,0.0,0.0,0.0005,0.3726,0.0,0.0123,0.0134,11.4366,930.9577,3.0796,0.0,0.0,2.5232,0.0,0.0,4.6696,2.6927,49.8663,0.0,141.7931,1.6302,4.7641,0.0,60.1156,0.0,1.5891,7.3469,0.0,0.0,0.0,1.7238,7.7465,0.1567,264.272,0.651,216.8869,0.0027
1.4085,-2681.75,1496.25,-1949.5,2.4889,0.1939,50.2849,70.0,1.0,33.5962,1.0,618.9891,-0.0811,-0.0164,-0.0015,0.0,0.0,0.0,653.0773,58.968,0.7285,2.955,0.9998,36.9453,151.0,136.6,67.4001,7.3018,0.0686,2.904,1.4,67.43,0.0,6.14,0.1883,0.0896,0.0576,0.0044,0.0,3.2675,0.0473,0.0,0.0,0.0,0.0,39.7604,0.0356,0.0,0.3131,0.0,0.0,6.1235,21.404,0.0,0.0869,6.3794,1.4693,0.0,4.0401,0.0,0.04,0.0248,0.0455,0.0,0.0,0.0005,0.3726,0.0,0.0133,0.0225,9.1854,235.9921,2.7213,0.0,0.0,2.4512,0.0,0.0,5.796,1.8369,115.9979,491.6324,108.5193,3.2587,6.2682,0.0,60.3279,0.0,1.5891,7.948,0.0,0.0,0.0,3.1938,8.9829,0.1407,264.272,0.651,125.06,0.0039
1.4095,-2706.0,1445.75,-1975.75,2.4333,0.2022,50.5287,70.0,1.0,24.7224,1.0,616.7164,-0.0338,-0.0038,-0.0003,-0.0001,-0.0632,0.0,771.7826,59.1446,0.9365,2.685,0.9963,36.1585,95.0,148.8,55.1001,7.5591,0.0664,3.217,1.5,36.998,0.0,10.08,0.0403,0.041,0.0213,0.003,0.0,2.6365,0.0208,0.0,0.0,0.0,0.0,25.2271,0.1912,0.0,0.3341,0.0,0.0,6.4657,13.3601,0.0,0.077,4.6076,1.6331,0.0,3.5449,0.0,0.0168,0.0093,0.0424,0.0,0.0,0.0005,0.3726,0.0,0.0074,0.0085,41.8356,221.0773,3.8656,0.0,0.0,1.9197,0.0,0.0,4.5767,1.8404,221.2202,91.3649,657.1949,2.1485,7.769,0.0,65.8494,0.0,1.5891,3.4051,0.0,0.0,0.0,1.0297,8.7911,0.4962,259.544,0.7376,72.2889,0.0072
1.4051,-5611.75,2736.25,-4712.25,2.3111,0.1942,50.6596,70.0,1.0,34.5361,1.0,603.9627,-0.0241,0.0377,0.0,-0.0002,-0.0521,-0.0024,748.729,58.7381,0.9365,2.685,0.9963,36.1585,70.0,179.4,55.1001,6.8521,0.0273,0.207,2.7,35.488,0.0,3.24,0.0488,0.0963,0.071,0.003,0.0,2.3593,0.0295,0.0,0.0,0.0,0.0,18.7521,0.1912,0.0,0.3814,0.0,0.0,10.1805,12.3181,0.0,0.0768,5.6116,2.2553,0.0,6.1718,0.0,0.0431,0.0339,0.0408,0.0,0.0,0.0005,0.3726,0.0,0.011,0.0085,41.8356,95.9122,8.8951,0.0,0.0,4.0898,0.0,0.0,5.2065,3.285,252.7066,0.0,0.0,2.2508,5.925,0.0,48.0962,0.0,1.5891,4.9268,0.0,0.0,0.0,1.0297,7.4279,0.1456,259.91,0.7323,72.2889,0.0022
1.3967,-5369.0,2732.0,-4466.5,2.8778,0.247,50.5527,70.0,1.0,27.4102,1.0,631.2591,-0.0809,0.0153,0.0005,-0.0002,-0.0205,-0.0021,735.4067,58.6421,0.9554,3.002,0.9992,37.9782,159.0,117.0,66.8,9.6856,0.0567,0.225,3.8,62.714,0.0,8.26,0.1627,0.06,0.0626,0.0117,0.0,4.9397,0.4472,0.0,0.0,0.0,0.0,28.6566,0.2666,0.0,0.3181,0.0,0.0,5.722,18.5638,0.0,0.0247,6.454,2.8963,0.0,5.5175,0.0,0.0267,0.0293,0.0204,0.0,0.0,0.0005,0.3726,0.0,0.1375,0.0125,58.1134,833.2623,10.5228,0.0,0.0,2.5505,0.0,0.0,5.9624,2.8356,293.1242,0.0,50.9561,8.2199,10.5479,0.0,69.6774,0.0,1.5891,79.3919,0.0,0.0,0.0,1.6664,5.289,0.2005,265.49,0.8536,216.9552,0.004
1.409,-5217.5,3015.25,-4005.0,2.2,0.1818,50.3916,70.0,1.0,37.2145,1.0,629.91,-0.063,0.0195,0.0012,0.0001,-0.0586,-0.0033,761.5706,58.0546,0.9365,2.685,0.9963,36.1585,123.0,211.9,60.8,7.3411,0.0529,0.092,1.6,31.462,0.0,8.32,0.1782,0.0765,0.0698,0.0035,0.0,2.381,0.0354,0.0,0.0,0.0,0.0,30.9815,0.0796,0.0,0.3058,0.0,0.0,5.6101,11.696,0.0,0.0247,4.9932,2.9076,0.0,4.6246,0.0,0.0367,0.0311,0.0369,0.0,0.0,0.0005,0.3726,0.0,0.0106,0.0085,32.5015,45.2469,3.0837,0.0,0.0,2.1406,0.0,0.0,4.6167,2.3432,91.9431,0.0,83.458,2.5556,7.182,0.0,60.6581,0.0,1.5891,5.8989,0.0,0.0,0.0,1.0297,6.0228,0.1343,261.806,0.5897,127.5067,0.0036
1.3978,-5416.0,2588.0,-3793.25,2.6444,0.234,50.179,70.0,1.0,31.4769,1.0,621.0227,-0.0198,0.0472,0.0008,-0.0001,0.0177,-0.002,746.772,56.6047,0.6055,3.124,0.9982,43.008,92.0,141.5,67.0,6.9371,0.0534,0.181,4.9,35.425,0.0,9.1,0.1696,0.0575,0.0807,0.0031,0.0,2.6898,0.0422,0.0,0.0,0.0,0.0,24.2871,0.0672,0.0,0.1537,0.0,0.0,6.1586,11.0798,0.0,0.0915,5.9092,1.9385,0.0,3.7447,0.0,0.0289,0.04,0.0389,0.0,0.0,0.0005,0.3726,0.0,0.0127,0.0179,15.6991,205.8339,9.8671,0.0,0.0,2.7445,0.0,0.0,4.7002,1.5668,137.4138,0.0,87.9354,2.3438,5.9014,0.0,51.8436,0.0,1.5891,6.9965,0.0,0.0,0.0,2.3284,9.239,0.3638,260.644,0.5978,146.8715,0.0034
