2195.1222,103.34,0.0013,1.9444,2891.0,7.8579,617.6045,0.0356,8476.17,146.2,0.46,0.2706,0.326,0.323,13.2,10.22,0.0,0.0644,0.0527,0.0134,0.0,0.0,0.0448,0.0,2.0875,0.0113,0.0147,0.0,3.4306,1.0217,0.0242,0.6542,0.0262,0.003,0.0,2.4825,3.6899,0.0,0.0,0.0,21.6661,4.8734,0.3783,0.7517,411.648,0.0929,265.922,14.5507,3.2115,0.0355
2196.2111,97.9156,-0.0154,2.0667,2865.0,9.4424,635.6382,0.0223,8789.5001,150.5,0.48,0.247,0.226,0.407,13.48,14.3,0.0,0.137,0.0699,0.0417,0.0,0.0,0.0435,0.0,2.4003,0.0217,0.0103,0.0,3.2929,0.0195,0.0431,0.0789,0.0328,0.0013,0.0,2.7618,3.8319,0.0,0.0,0.0,7.3859,5.2886,1.8407,1.299,399.092,0.3457,264.188,12.8058,8.5646,0.037
2195.1222,103.34,0.0216,2.8222,2936.0,11.0227,627.5409,0.0258,7889.72,71.9,0.4,0.2452,0.39,0.63,14.72,9.34,0.0,0.0613,0.0341,0.0403,0.0,0.0,0.0136,0.0,2.0875,0.0211,0.0164,0.0,2.982,0.0296,0.0445,0.0243,0.0175,0.0021,0.0,2.3205,3.221,0.0,0.0,0.0,23.8313,6.2801,0.5659,1.8373,408.824,0.3472,264.272,6.5577,3.0926,0.0188
2184.4333,107.8711,-0.0031,2.3,2872.0,12.64,608.79,-0.0093,8889.3,80.2,12.71,0.3256,0.272,0.253,12.06,10.75,0.0,0.1587,0.0189,0.0375,0.0,0.0,0.0107,0.0,3.0528,0.0205,0.0164,0.0,2.2231,0.0212,0.0206,0.0741,0.0295,0.0006,0.0,1.6153,118.7533,0.0,0.0,0.0,10.2906,3.9474,3.1311,0.8668,400.008,0.0435,258.406,12.4598,3.0063,0.0188
2224.6222,104.8489,-0.0119,2.4222,2887.0,10.2273,619.35,0.027,8651.3099,197.9,0.48,0.1958,0.798,0.722,7.73,7.08,0.0,0.1363,0.061,0.0135,0.0,0.0,0.1131,0.0,2.5782,0.0244,0.012,0.0,3.4534,0.878,0.0308,0.0859,0.0515,0.0159,0.0,2.432,3.8529,0.0,0.0,0.0,20.1441,5.1066,1.8764,1.062,399.004,0.3222,264.272,16.1875,1.8483,0.0202
2224.6222,104.8489,-0.0024,2.2444,2875.0,5.9718,624.0573,0.0347,8907.68,126.0,0.37,0.1958,0.798,0.372,7.34,7.47,0.0,0.1572,0.1127,0.0175,0.0,0.0,0.0316,0.0,2.5782,0.0282,0.0097,0.0,3.912,1.0259,0.0257,0.0792,0.042,0.0003,0.0,3.2167,2.969,0.0,0.0,0.0,18.7904,5.4568,2.2892,0.7514,401.488,0.0657,264.272,13.1895,1.5352,0.0174
2270.2556,104.8078,-0.0037,2.9667,2845.0,16.6636,631.9864,0.0299,8581.6799,102.3,0.49,0.1368,0.897,0.367,10.02,8.91,0.0,0.0443,0.0571,0.0213,0.0,0.0,0.0235,0.0,1.5837,0.0173,0.0131,0.0,4.1853,0.0206,0.0252,0.0914,0.0431,0.0019,0.0,3.7878,3.9275,0.0,0.0,0.0,7.6087,6.1799,1.5859,1.2108,409.186,0.3501,263.276,11.1971,2.1574,0.0184
2270.2556,104.8078,-0.0027,2.2667,2845.0,9.6391,639.8027,-0.1003,9100.62,158.7,0.49,0.2528,0.443,0.212,7.42,7.66,0.0,0.0545,0.0817,0.0176,0.0,0.0,0.0211,0.0,1.5837,0.0167,0.0138,0.0,4.5209,0.0116,0.0331,0.0914,0.0168,0.0006,0.0,3.684,3.9275,0.0,0.0,0.0,16.0295,6.6861,1.2866,0.9111,403.122,0.1979,263.682,22.148,2.0979,0.0184
2207.3889,104.0311,0.0014,2.9556,2845.0,11.7073,634.9736,-0.0095,9242.01,28.9,0.45,0.1998,0.196,0.426,9.67,8.92,0.0,0.0622,0.0479,0.0196,0.0,0.0,0.0179,0.0,2.0954,0.0151,0.0162,0.0,5.7352,0.0307,0.0356,0.0914,0.0339,0.0027,0.0,4.7874,3.5936,0.0,0.0,0.0,9.3899,4.5438,1.7884,1.7396,407.208,0.1624,263.066,13.7941,2.3737,0.0184
2208.8556,107.8022,-0.0179,2.4556,2936.0,9.9538,625.3827,-0.0019,8769.58,100.1,0.35,0.2452,0.39,0.664,15.13,9.23,0.0,0.156,0.0488,0.0166,0.0,0.0,0.0136,0.0,1.5865,0.0115,0.0109,0.0,2.1017,0.0341,0.0394,0.0243,0.0395,0.0003,0.0,1.6094,2.7859,0.0,0.0,0.0,18.2205,5.7825,0.4328,1.4598,406.394,0.4849,264.272,13.6183,3.3514,0.0229
2201.0667,101.5122,0.0116,2.3889,2839.0,9.8192,637.3145,0.052,9605.01,84.7,0.49,0.2894,0.314,0.388,9.45,8.04,0.0,0.0955,0.0393,0.0144,0.0,0.0,0.014,0.0,2.0831,0.0136,0.0124,0.0,3.2173,0.039,0.029,0.0883,0.0449,0.0002,0.0,2.2288,3.9275,0.0,0.0,0.0,4.7711,4.5416,0.3554,0.7558,406.358,0.116,266.526,13.5856,2.3308,0.0229
2207.3889,104.0311,-0.0044,2.7222,2839.0,11.5491,633.9082,0.0455,9233.7999,73.9,0.49,0.1998,0.196,0.401,8.5,7.58,0.0,0.0954,0.0658,0.038,0.0,0.0,0.0116,0.0,2.0954,0.0102,0.0168,0.0,1.271,0.0052,0.0317,0.0883,0.0221,0.0005,0.0,0.8581,3.9275,0.0,0.0,0.0,7.7368,4.3493,0.5621,1.5062,410.246,0.277,263.02,9.9804,2.7729,0.0175
2207.3889,104.0311,-0.0114,2.9222,2845.0,10.1218,640.8409,0.0217,8189.1601,58.7,0.49,0.1998,0.196,0.241,9.32,6.18,0.0,0.1077,0.0536,0.0155,0.0,0.0,0.0224,0.0,2.0954,0.0138,0.0139,0.0,1.9488,0.0451,0.0301,0.0914,0.0463,0.0003,0.0,1.5378,3.9275,0.0,0.0,0.0,7.0605,3.3379,1.608,1.7985,406.784,0.1288,265.688,12.6981,2.2849,0.025
2160.3667,105.4978,-0.0138,2.0667,2887.0,13.1691,620.9409,0.0225,8621.49,136.5,0.49,0.1958,0.798,0.568,5.63,6.93,0.0,0.1312,0.0373,0.0229,0.0,0.0,0.0152,0.0,2.7759,0.0143,0.0134,0.0,4.4475,1.0295,0.03,0.0859,0.0361,0.0023,0.0,3.6985,3.9275,0.0,0.0,0.0,13.4215,7.3469,2.0097,0.7404,400.572,0.1884,264.272,8.4505,1.9771,0.0098
2203.9,102.2733,0.0073,2.4889,2848.0,15.3809,618.9891,-0.0164,8592.1301,136.6,0.35,0.0868,1.011,0.348,10.12,12.12,0.0,0.1883,0.0542,0.031,0.0,0.0,0.0364,0.0,2.3733,0.0262,0.017,0.0,4.8449,1.0234,0.0274,0.0869,0.04,0.0023,0.0,4.1004,2.7826,0.0,0.0,0.0,18.0544,7.948,2.0764,0.6467,410.48,0.2263,264.272,18.8142,3.1576,0.0288
2257.1667,106.34,0.0058,2.4333,2864.0,16.7209,616.7164,-0.0038,8753.19,148.8,0.55,0.1432,0.353,0.634,5.36,5.32,0.0,0.0403,0.0417,0.0189,0.0,0.0,0.0271,0.0,2.7219,0.0246,0.0199,0.0,1.5178,1.0273,0.0332,0.077,0.0168,0.0026,0.0,1.4377,4.4275,0.0,0.0,0.0,8.504,3.4051,1.9873,0.6373,411.606,0.275,259.544,12.4036,6.7053,0.0288
2257.1667,106.34,-0.0056,2.3111,2856.0,19.5391,603.9627,0.0377,9381.19,179.4,0.55,0.2315,0.325,0.286,9.52,7.4,0.0,0.0488,0.1774,0.0155,0.0,0.0,0.0215,0.0,2.7219,0.0251,0.013,0.0,1.4455,0.0531,0.0314,0.0768,0.0431,0.0064,0.0,1.2102,4.4275,0.0,0.0,0.0,15.422,4.9268,1.0402,0.9111,403.122,0.1979,259.91,18.2982,1.6593,0.0288
2223.0333,109.7067,0.0204,2.8778,2890.0,9.3895,631.2591,0.0153,8608.34,117.0,0.35,0.2658,0.263,0.562,10.2,8.27,0.0,0.1627,0.1215,0.0289,0.0,0.0,0.0301,0.0,3.0417,0.0152,0.0161,0.0,3.893,0.049,0.0419,0.0247,0.0267,0.0006,0.0,3.2632,2.8173,0.0,0.0,0.0,20.5894,79.3919,1.6307,0.8452,396.202,0.1215,265.49,10.2289,3.1232,0.0183
2190.4889,102.1178,0.0032,2.2,2890.0,13.3609,629.91,0.0195,8883.0601,211.9,0.41,0.2622,0.387,0.452,9.87,9.31,0.0,0.1782,0.0582,0.0304,0.0,0.0,0.018,0.0,3.6861,0.0132,0.0116,0.0,1.919,0.0255,0.0504,0.0247,0.0367,0.0006,0.0,1.434,3.2676,0.0,0.0,0.0,12.2434,5.8989,1.4349,0.8451,396.504,0.175,261.806,19.4047,2.7205,0.013
2180.3778,100.2789,0.0138,2.6444,2849.0,8.2273,621.0227,0.0472,8563.6299,141.5,0.41,0.2985,1.081,0.45,9.84,13.75,0.0,0.1696,0.0797,0.0148,0.0,0.0,0.0206,0.0,2.0078,0.0099,0.0106,0.0,3.8719,0.0387,0.0249,0.0915,0.0289,0.0003,0.0,2.9298,3.2676,0.0,0.0,0.0,18.5624,6.9965,2.1992,1.397,402.692,0.3527,260.644,18.1292,2.7747,0.0121
2191.6667,100.6767,0.0177,2.1667,2864.0,11.3609,618.6836,0.0415,8176.35,186.2,0.55,0.2363,0.227,0.653,4.33,7.76,0.0,0.1818,0.083,0.0237,0.0,0.0,0.0126,0.0,2.6928,0.0116,0.0134,0.0,3.783,0.0374,0.0335,0.077,0.0192,0.0003,0.0,2.6857,4.4275,0.0,0.0,0.0,16.924,5.6058,0.7075,0.5565,399.938,0.1369,264.272,12.0275,3.6056,0.0209
2180.3778,100.2789,-0.0056,2.9,2849.0,10.3808,621.2864,0.0372,7397.31,202.2,0.41,0.219,0.889,0.414,9.85,13.71,0.0,0.1694,0.0366,0.0159,0.0,0.0,0.0303,0.0,2.0078,0.0164,0.0109,0.0,2.1481,0.0346,0.0139,0.0915,0.0114,0.0068,0.0,1.3913,3.2676,0.0,0.0,0.0,26.6846,10.9319,1.7173,1.5401,401.51,0.6903,261.972,9.6586,2.2929,0.0082
2197.3111,105.3911,-0.0029,3.0889,2910.0,18.9564,612.82,0.0264,8524.3801,52.1,0.55,0.1368,0.897,0.346,4.87,5.42,0.0,0.1038,0.0438,0.0183,0.0,0.0,0.0136,0.0,2.6789,0.0197,0.0138,0.0,2.3628,0.0595,0.0443,0.0759,0.0149,0.0025,0.0,1.8695,4.4275,0.0,0.0,0.0,17.9455,3.9022,1.8564,1.7009,405.456,0.5551,259.792,11.551,2.2808,0.0082
2197.3111,105.3911,0.0064,2.0333,2864.0,18.5418,611.83,0.0481,8955.3,167.8,0.39,0.3091,0.254,0.724,6.43,5.45,0.0,0.0851,0.0453,0.021,0.0,0.0,0.0378,0.0,2.6789,0.0177,0.0124,0.0,1.7379,1.0292,0.0525,0.077,0.0339,0.0068,0.0,1.3212,3.1381,0.0,0.0,0.0,11.2792,4.827,2.0999,0.69,400.446,0.1869,260.822,13.4859,3.1653,0.0082
2225.1777,110.2789,0.017,2.2667,2876.0,10.2673,638.8782,0.0431,8892.11,121.6,0.41,0.2658,0.263,0.567,11.75,11.13,0.0,0.1412,0.0888,0.0334,0.0,0.0,0.0109,0.0,1.7894,0.0184,0.0149,0.0,2.981,0.0153,0.0412,0.0241,0.0356,0.0012,0.0,2.3102,3.2676,0.0,0.0,0.0,14.9513,5.3308,0.6675,0.5927,408.962,0.1375,260.862,16.6904,3.4811,0.0268
2191.6667,100.6767,0.0115,2.7778,2854.0,24.2354,618.0982,0.0324,8344.05,137.6,0.5,0.1908,0.34,0.396,6.86,8.31,0.0,0.1033,0.0369,0.0143,0.0,0.0,0.0281,0.0,2.6928,0.0162,0.0241,0.0,6.9561,0.0434,0.0351,0.0788,0.0408,0.0003,0.0,5.6855,4.0734,0.0,0.0,0.0,20.8143,6.879,1.9198,0.5871,402.298,0.1796,266.01,15.1794,2.7468,0.0268
2223.1667,110.6333,0.0088,2.6889,2890.0,11.68,630.7564,-0.0108,9364.7399,116.4,0.35,0.2985,1.081,0.443,14.01,9.45,0.0,0.1515,0.0629,0.0273,0.0,0.0,0.0208,0.0,2.4256,0.009,0.013,0.0,5.0163,0.8815,0.0504,0.0247,0.0241,0.0011,0.0,4.4796,2.8173,0.0,0.0,0.0,11.9,3.8254,1.3853,1.2718,411.738,0.4528,264.272,11.6384,2.5322,0.029
2221.8445,111.6278,0.0211,2.7222,2849.0,9.9827,620.7518,0.0012,8832.0102,229.6,0.35,0.2985,1.081,0.488,9.9,13.52,0.0,0.1618,0.0846,0.015,0.0,0.0,0.0137,0.0,2.9319,0.008,0.0133,0.0,5.3668,0.0367,0.0293,0.0915,0.0417,0.0003,0.0,4.6943,2.8173,0.0,0.0,0.0,8.9508,4.5281,1.5039,0.6509,404.43,0.2278,267.024,11.8467,3.5636,0.0104
2222.6778,110.5644,0.0079,2.1889,2936.0,10.8518,627.26,0.0313,8660.4701,98.3,0.38,0.2706,0.326,0.345,11.34,9.96,0.0,0.1423,0.0916,0.0243,0.0,0.0,0.036,0.0,2.2619,0.0142,0.0161,0.0,3.5423,0.0658,0.0418,0.0243,0.0499,0.0073,0.0,3.0906,3.0225,0.0,0.0,0.0,30.2841,6.4687,0.8396,1.0451,394.004,0.5428,264.272,15.6351,2.0882,0.015
2169.4667,100.8444,-0.0013,2.0444,2864.0,16.3172,615.4873,-0.0029,9144.7999,128.7,0.38,0.2363,0.227,0.527,5.37,6.64,0.0,0.0938,0.0724,0.0132,0.0,0.0,0.0201,0.0,2.1868,0.0176,0.0187,0.0,2.922,0.0561,0.0402,0.077,0.0206,0.0008,0.0,2.5742,3.0492,0.0,0.0,0.0,18.0533,6.253,0.5805,0.7803,403.05,0.139,264.272,12.147,1.9728,0.015
2221.5778,111.3444,0.014,2.4222,2890.0,10.7536,632.2182,0.0077,8416.3099,92.9,0.41,0.1435,1.02,0.459,11.13,7.65,0.0,0.1431,0.0696,0.0117,0.0,0.0,0.0197,0.0,2.1387,0.0157,0.0157,0.0,5.3158,0.0168,0.0326,0.0247,0.0673,0.0002,0.0,4.3755,3.2676,0.0,0.0,0.0,21.1722,4.7899,1.6168,0.7246,410.286,0.1465,260.078,9.4847,3.9635,0.0189
2180.3778,100.2789,0.0137,2.5556,2856.0,16.9054,607.1155,0.0289,9029.42,102.7,0.55,0.3104,0.199,0.455,8.42,7.79,0.0,0.0475,0.086,0.0153,0.0,0.0,0.0204,0.0,2.0078,0.0178,0.0137,0.0,5.128,0.0468,0.0422,0.0768,0.0432,0.0002,0.0,3.5718,4.4275,0.0,0.0,0.0,18.4618,10.6766,0.5701,0.9111,403.122,0.1979,259.598,17.0149,2.233,0.0219
2180.3778,100.2789,0.0092,2.4444,2910.0,21.26,607.6555,0.0397,8586.46,53.5,0.55,0.1059,1.031,0.455,7.18,8.22,0.0,0.058,0.094,0.0205,0.0,0.0,0.0362,0.0,2.0078,0.0131,0.0121,0.0,2.4937,0.0305,0.0369,0.0759,0.0146,0.0014,0.0,1.889,4.4275,0.0,0.0,0.0,13.548,3.8558,0.4211,1.881,409.18,0.3222,259.196,12.9236,2.4061,0.0173
2174.8666,103.6,0.0067,2.7444,2875.0,9.89,634.2891,0.0216,9026.6399,184.0,1.38,0.3347,0.364,0.45,10.97,7.91,0.0,0.1738,0.0834,0.0132,0.0,0.0,0.0757,0.0158,4.1536,0.0152,0.0076,0.0,5.6804,0.0437,0.0488,0.0224,0.0391,0.0024,0.0,4.4486,11.2251,0.0,0.0,0.0,14.5954,11.2823,2.3855,0.6261,407.072,0.2676,264.272,12.0422,2.5685,0.0365
2166.5222,104.5211,-0.008,2.0111,2859.0,25.1263,605.4255,-0.0208,8152.3899,99.0,0.52,0.1435,1.02,0.369,9.76,8.12,0.0,0.0732,0.0423,0.0395,0.0,0.0,0.0239,0.0,2.9023,0.0139,0.0133,0.0,4.6578,0.8884,0.0444,0.0779,0.0169,0.0021,0.0,3.8076,4.1643,0.0,0.0,0.0,30.5293,7.1237,2.8903,1.4188,407.626,0.2161,264.272,8.2142,3.0904,0.0149
2166.5222,104.5211,0.005,2.5667,2859.0,23.28,597.61,-0.0074,8925.6301,146.9,0.52,0.3347,0.364,0.277,10.05,11.17,0.0,0.056,0.0306,0.0164,0.0,0.0,0.0233,0.0,2.9023,0.0165,0.0167,0.0,6.2731,0.021,0.0217,0.0779,0.013,0.0002,0.0,4.7397,4.1643,0.0,0.0,0.0,11.0319,4.7717,0.4499,0.5773,404.366,0.18,262.644,26.5739,2.3051,0.0137
2166.5222,104.5211,0.0034,2.2778,2856.0,20.0673,607.94,-0.0007,8621.6501,143.1,0.52,0.0868,1.011,0.42,10.8,8.26,0.0,0.0633,0.042,0.0171,0.0,0.0,0.0395,0.0,2.9023,0.0157,0.0124,0.0,2.2901,1.026,0.0297,0.0768,0.0179,0.0005,0.0,1.5766,4.1643,0.0,0.0,0.0,24.5213,8.82,0.6258,1.4095,407.792,0.4085,264.272,14.3755,3.7451,0.0227
2166.5222,104.5211,0.011,2.2222,2887.0,6.8212,623.1345,-0.04,8844.1101,172.4,0.52,0.1958,0.798,0.435,6.23,5.82,0.0,0.0871,0.0385,0.0167,0.0,0.0,0.0206,0.0,2.9023,0.0151,0.0134,0.0,2.0214,0.8875,0.0404,0.0859,0.0304,0.0011,0.0,1.3542,4.1643,0.0,0.0,0.0,21.893,4.8548,1.7779,0.7305,408.194,0.161,264.272,27.0589,2.5589,0.0149
2169.4667,100.8444,0.0067,2.2667,2908.0,9.691,618.6736,-0.0374,8800.4,254.0,0.38,0.2363,0.227,0.61,7.07,4.53,0.0,0.0806,0.0575,0.0283,0.0,0.0,0.01,0.0,2.1868,0.0217,0.0164,0.0,3.0585,0.0464,0.0254,0.0769,0.0408,0.003,0.0,2.6225,3.0492,0.0,0.0,0.0,17.2164,3.8073,2.6887,1.1443,401.278,0.3299,261.338,17.0935,1.7469,0.0246
2174.8666,103.6,0.0065,2.6556,2859.0,8.77,613.8827,-0.0108,9295.6198,129.0,0.52,0.4256,0.242,0.261,12.22,8.57,0.0,0.0843,0.0393,0.0211,0.0,0.0,0.0215,0.0,4.1536,0.0183,0.0136,0.0,3.7432,0.0583,0.0237,0.0779,0.0148,0.0005,0.0,3.6144,4.1643,0.0,0.0,0.0,11.378,4.3595,1.5516,0.7738,409.452,0.1536,264.272,7.9429,3.0407,0.0296
2172.9778,101.84,0.0052,1.9444,2832.0,11.31,613.2182,0.0048,9073.13,180.1,0.38,0.2363,0.227,0.347,10.11,10.28,0.0,0.0442,0.0489,0.0119,0.0,0.0,0.0245,0.0,2.2847,0.0131,0.0146,0.0,4.1523,0.0498,0.026,0.0816,0.0124,0.0004,0.0,3.109,3.0492,0.0,0.0,0.0,18.6572,4.3259,1.5568,0.9111,403.122,0.1979,264.272,25.4953,1.9519,0.0296
2180.6778,103.3778,-0.0076,2.0667,2910.0,20.2036,610.4073,-0.0115,8466.2299,149.1,0.52,0.0868,1.011,0.41,4.87,7.7,0.0,0.0932,0.0486,0.0317,0.0,0.0,0.0312,0.0,2.078,0.0149,0.0116,0.0,1.1324,1.03,0.0341,0.0759,0.0188,0.0015,0.0,0.8851,4.1643,0.0,0.0,0.0,12.7228,6.8045,0.6508,0.5956,404.186,0.1719,264.014,15.9673,3.6575,0.0245
2166.5222,104.5211,0.0146,2.7333,2892.0,33.8537,603.6827,-0.0218,9105.49,162.0,0.52,0.3347,0.364,0.679,8.8,12.17,0.0,0.0597,0.0456,0.0214,0.0,0.0,0.0309,0.0,2.9023,0.0161,0.0143,0.0,3.0419,0.0099,0.0387,0.0734,0.019,0.004,0.0,2.3261,4.1643,0.0,0.0,0.0,9.2405,10.5823,0.3789,0.5413,403.658,0.1171,264.272,18.8331,2.1356,0.0358
2172.9778,101.84,0.0047,2.5,2864.0,16.6618,616.1764,0.0143,9020.2799,57.4,0.39,0.3091,0.254,0.687,6.19,8.21,0.0,0.0569,0.0414,0.0156,0.0,0.0,0.0187,0.0,2.2847,0.012,0.0159,0.0,1.798,0.0239,0.0324,0.077,0.0141,0.0014,0.0,1.4852,3.1381,0.0,0.0,0.0,10.0911,6.4865,1.4977,0.9111,403.122,0.1979,261.714,16.3088,2.9705,0.0358
2180.6778,103.3778,0.0031,2.7556,2859.0,11.3827,608.1282,-0.0276,8791.82,187.7,0.52,0.0756,1.085,0.349,11.69,9.09,0.0,0.064,0.0384,0.0215,0.0,0.0,0.013,0.0,2.078,0.0192,0.0116,0.0,1.4981,0.8974,0.0174,0.0779,0.0377,0.0034,0.0,1.0819,4.1643,0.0,0.0,0.0,12.0555,13.8755,0.2999,0.9403,400.434,0.313,264.596,13.3972,3.0587,0.0247
2166.5222,104.5211,0.0033,2.6667,2836.0,9.6273,614.0282,-0.0332,8539.3801,181.2,0.52,0.0756,1.085,0.259,10.77,7.95,0.0,0.0701,0.0614,0.0175,0.0,0.0,0.0225,0.0,2.9023,0.0151,0.0105,0.0,1.936,0.0307,0.0201,0.0792,0.032,0.0012,0.0,1.6388,4.1643,0.0,0.0,0.0,23.0525,6.2397,2.7639,0.7018,408.582,0.2121,264.272,6.5522,3.4629,0.0097
2206.5112,101.6667,0.0029,2.2556,2910.0,12.6155,613.17,-0.0329,8617.3601,133.1,0.34,0.3867,0.426,0.704,6.51,4.65,0.0,0.1543,0.0473,0.0149,0.0,0.0,0.0338,0.0,1.2074,0.0232,0.0196,0.0,2.7778,0.0287,0.0282,0.0759,0.0151,0.0118,0.0,2.7168,2.7149,0.0,0.0,0.0,17.3894,12.9859,0.5004,0.799,411.944,0.1328,264.042,14.4755,2.3559,0.012
2164.4111,100.5189,0.0116,2.5556,2832.0,33.7264,595.3218,-0.0473,8249.76,136.7,0.46,0.0868,1.011,0.38,11.13,14.3,0.0,0.0648,0.0313,0.0381,0.0,0.0,0.3324,0.2067,3.6006,0.0189,0.0144,0.0,5.3391,0.885,0.0267,0.0816,0.0164,0.0068,0.0,5.1226,3.6904,0.0,0.0,0.0,10.9672,5.7479,2.0919,1.1165,409.616,0.293,263.542,14.0012,2.7309,0.0201
2223.8,110.06,0.0263,2.5222,2849.0,7.4773,621.2836,0.0365,8722.96,160.8,0.41,0.0756,1.085,0.43,10.0,10.5,0.0,0.1326,0.0765,0.0175,0.0,0.0,0.0036,0.0,2.0638,0.0112,0.013,0.0,2.2414,0.8959,0.0278,0.0947,0.0406,0.0081,0.0,1.8561,3.2676,0.0,0.0,0.0,10.3963,5.2418,0.7154,0.6032,399.008,0.1908,264.334,12.0404,2.4037,0.0207
2197.3111,105.3911,-0.001,2.1889,2832.0,15.9918,611.5773,0.0016,9395.09,131.1,0.39,0.2315,0.325,0.427,9.46,8.65,0.0,0.1558,0.0781,0.0172,0.0,0.0,0.0481,0.0,2.6789,0.0301,0.0204,0.0,1.1787,0.0498,0.0282,0.0816,0.0323,0.0042,0.0,0.9892,3.1381,0.0,0.0,0.0,12.7158,4.7227,0.6529,0.9111,403.122,0.1979,259.064,14.2828,1.7276,0.0285
